#    L    TT             EE             BB             TE          
 11217   0.165963E+00   0.178389E-02   0.157729E-02  -0.216941E-02
 11218   0.165953E+00   0.178359E-02   0.157704E-02  -0.216904E-02
 11219   0.165910E+00   0.178327E-02   0.157681E-02  -0.216867E-02
 11220   0.165900E+00   0.178297E-02   0.157656E-02  -0.216830E-02
 11221   0.165857E+00   0.178266E-02   0.157633E-02  -0.216792E-02
 11222   0.165847E+00   0.178236E-02   0.157608E-02  -0.216755E-02
 11223   0.165803E+00   0.178205E-02   0.157584E-02  -0.216718E-02
 11224   0.165793E+00   0.178175E-02   0.157560E-02  -0.216681E-02
 11225   0.165750E+00   0.178143E-02   0.157536E-02  -0.216644E-02
 11226   0.165740E+00   0.178114E-02   0.157512E-02  -0.216607E-02
 11227   0.165697E+00   0.178082E-02   0.157488E-02  -0.216569E-02
 11228   0.165687E+00   0.178052E-02   0.157464E-02  -0.216532E-02
 11229   0.165644E+00   0.178021E-02   0.157440E-02  -0.216495E-02
 11230   0.165634E+00   0.177991E-02   0.157416E-02  -0.216458E-02
 11231   0.165591E+00   0.177960E-02   0.157392E-02  -0.216421E-02
 11232   0.165581E+00   0.177930E-02   0.157368E-02  -0.216384E-02
 11233   0.165538E+00   0.177899E-02   0.157344E-02  -0.216347E-02
 11234   0.165528E+00   0.177869E-02   0.157320E-02  -0.216309E-02
 11235   0.165485E+00   0.177838E-02   0.157296E-02  -0.216272E-02
 11236   0.165475E+00   0.177808E-02   0.157272E-02  -0.216235E-02
 11237   0.165432E+00   0.177777E-02   0.157248E-02  -0.216198E-02
 11238   0.165422E+00   0.177747E-02   0.157224E-02  -0.216161E-02
 11239   0.165379E+00   0.177716E-02   0.157200E-02  -0.216124E-02
 11240   0.165369E+00   0.177686E-02   0.157176E-02  -0.216087E-02
 11241   0.165326E+00   0.177655E-02   0.157152E-02  -0.216050E-02
 11242   0.165316E+00   0.177625E-02   0.157128E-02  -0.216013E-02
 11243   0.165273E+00   0.177594E-02   0.157105E-02  -0.215976E-02
 11244   0.165263E+00   0.177564E-02   0.157080E-02  -0.215939E-02
 11245   0.165220E+00   0.177533E-02   0.157057E-02  -0.215902E-02
 11246   0.165210E+00   0.177503E-02   0.157032E-02  -0.215865E-02
 11247   0.165167E+00   0.177472E-02   0.157009E-02  -0.215828E-02
 11248   0.165158E+00   0.177442E-02   0.156984E-02  -0.215791E-02
 11249   0.165115E+00   0.177411E-02   0.156961E-02  -0.215754E-02
 11250   0.165105E+00   0.177381E-02   0.156937E-02  -0.215717E-02
 11251   0.165062E+00   0.177350E-02   0.156913E-02  -0.215680E-02
 11252   0.165052E+00   0.177321E-02   0.156889E-02  -0.215643E-02
 11253   0.165009E+00   0.177289E-02   0.156866E-02  -0.215606E-02
 11254   0.164999E+00   0.177260E-02   0.156841E-02  -0.215569E-02
 11255   0.164956E+00   0.177229E-02   0.156818E-02  -0.215532E-02
 11256   0.164947E+00   0.177199E-02   0.156793E-02  -0.215495E-02
 11257   0.164904E+00   0.177168E-02   0.156770E-02  -0.215458E-02
 11258   0.164894E+00   0.177138E-02   0.156746E-02  -0.215421E-02
 11259   0.164851E+00   0.177107E-02   0.156722E-02  -0.215385E-02
 11260   0.164841E+00   0.177078E-02   0.156698E-02  -0.215348E-02
 11261   0.164798E+00   0.177047E-02   0.156675E-02  -0.215311E-02
 11262   0.164789E+00   0.177017E-02   0.156650E-02  -0.215274E-02
 11263   0.164746E+00   0.176986E-02   0.156627E-02  -0.215237E-02
 11264   0.164736E+00   0.176956E-02   0.156603E-02  -0.215200E-02
 11265   0.164693E+00   0.176925E-02   0.156579E-02  -0.215163E-02
 11266   0.164683E+00   0.176896E-02   0.156555E-02  -0.215127E-02
 11267   0.164640E+00   0.176865E-02   0.156532E-02  -0.215090E-02
 11268   0.164631E+00   0.176835E-02   0.156507E-02  -0.215053E-02
 11269   0.164588E+00   0.176804E-02   0.156484E-02  -0.215016E-02
 11270   0.164578E+00   0.176775E-02   0.156460E-02  -0.214979E-02
 11271   0.164535E+00   0.176744E-02   0.156437E-02  -0.214942E-02
 11272   0.164526E+00   0.176714E-02   0.156412E-02  -0.214906E-02
 11273   0.164483E+00   0.176683E-02   0.156389E-02  -0.214869E-02
 11274   0.164473E+00   0.176654E-02   0.156365E-02  -0.214832E-02
 11275   0.164430E+00   0.176623E-02   0.156342E-02  -0.214795E-02
 11276   0.164421E+00   0.176593E-02   0.156317E-02  -0.214759E-02
 11277   0.164378E+00   0.176562E-02   0.156294E-02  -0.214722E-02
 11278   0.164368E+00   0.176533E-02   0.156270E-02  -0.214685E-02
 11279   0.164326E+00   0.176502E-02   0.156247E-02  -0.214648E-02
 11280   0.164316E+00   0.176472E-02   0.156222E-02  -0.214612E-02
 11281   0.164273E+00   0.176442E-02   0.156199E-02  -0.214575E-02
 11282   0.164264E+00   0.176412E-02   0.156175E-02  -0.214538E-02
 11283   0.164221E+00   0.176381E-02   0.156152E-02  -0.214502E-02
 11284   0.164211E+00   0.176352E-02   0.156127E-02  -0.214465E-02
 11285   0.164168E+00   0.176321E-02   0.156104E-02  -0.214428E-02
 11286   0.164159E+00   0.176291E-02   0.156080E-02  -0.214392E-02
 11287   0.164116E+00   0.176261E-02   0.156057E-02  -0.214355E-02
 11288   0.164107E+00   0.176231E-02   0.156033E-02  -0.214318E-02
 11289   0.164064E+00   0.176200E-02   0.156010E-02  -0.214282E-02
 11290   0.164055E+00   0.176171E-02   0.155985E-02  -0.214245E-02
 11291   0.164012E+00   0.176140E-02   0.155962E-02  -0.214208E-02
 11292   0.164002E+00   0.176111E-02   0.155938E-02  -0.214172E-02
 11293   0.163959E+00   0.176080E-02   0.155915E-02  -0.214135E-02
 11294   0.163950E+00   0.176051E-02   0.155891E-02  -0.214098E-02
 11295   0.163907E+00   0.176020E-02   0.155868E-02  -0.214062E-02
 11296   0.163898E+00   0.175991E-02   0.155843E-02  -0.214025E-02
 11297   0.163855E+00   0.175960E-02   0.155820E-02  -0.213989E-02
 11298   0.163846E+00   0.175930E-02   0.155796E-02  -0.213952E-02
 11299   0.163803E+00   0.175900E-02   0.155773E-02  -0.213915E-02
 11300   0.163794E+00   0.175870E-02   0.155749E-02  -0.213879E-02
 11301   0.163751E+00   0.175840E-02   0.155726E-02  -0.213842E-02
 11302   0.163742E+00   0.175810E-02   0.155702E-02  -0.213806E-02
 11303   0.163699E+00   0.175780E-02   0.155679E-02  -0.213769E-02
 11304   0.163690E+00   0.175750E-02   0.155654E-02  -0.213733E-02
 11305   0.163647E+00   0.175720E-02   0.155632E-02  -0.213696E-02
 11306   0.163637E+00   0.175690E-02   0.155607E-02  -0.213660E-02
 11307   0.163595E+00   0.175660E-02   0.155584E-02  -0.213623E-02
 11308   0.163585E+00   0.175630E-02   0.155560E-02  -0.213587E-02
 11309   0.163543E+00   0.175600E-02   0.155537E-02  -0.213550E-02
 11310   0.163533E+00   0.175570E-02   0.155513E-02  -0.213514E-02
 11311   0.163491E+00   0.175540E-02   0.155490E-02  -0.213477E-02
 11312   0.163482E+00   0.175511E-02   0.155466E-02  -0.213441E-02
 11313   0.163439E+00   0.175480E-02   0.155443E-02  -0.213404E-02
 11314   0.163430E+00   0.175451E-02   0.155419E-02  -0.213368E-02
 11315   0.163387E+00   0.175420E-02   0.155396E-02  -0.213332E-02
 11316   0.163378E+00   0.175391E-02   0.155372E-02  -0.213295E-02
 11317   0.163335E+00   0.175360E-02   0.155349E-02  -0.213259E-02
 11318   0.163326E+00   0.175331E-02   0.155325E-02  -0.213222E-02
 11319   0.163283E+00   0.175301E-02   0.155302E-02  -0.213186E-02
 11320   0.163274E+00   0.175271E-02   0.155278E-02  -0.213149E-02
 11321   0.163231E+00   0.175241E-02   0.155255E-02  -0.213113E-02
 11322   0.163222E+00   0.175212E-02   0.155231E-02  -0.213077E-02
 11323   0.163179E+00   0.175181E-02   0.155208E-02  -0.213040E-02
 11324   0.163170E+00   0.175152E-02   0.155184E-02  -0.213004E-02
 11325   0.163128E+00   0.175121E-02   0.155161E-02  -0.212968E-02
 11326   0.163119E+00   0.175092E-02   0.155137E-02  -0.212931E-02
 11327   0.163076E+00   0.175062E-02   0.155114E-02  -0.212895E-02
 11328   0.163067E+00   0.175033E-02   0.155090E-02  -0.212859E-02
 11329   0.163024E+00   0.175002E-02   0.155067E-02  -0.212822E-02
 11330   0.163015E+00   0.174973E-02   0.155043E-02  -0.212786E-02
 11331   0.162972E+00   0.174942E-02   0.155020E-02  -0.212750E-02
 11332   0.162963E+00   0.174913E-02   0.154996E-02  -0.212713E-02
 11333   0.162921E+00   0.174883E-02   0.154973E-02  -0.212677E-02
 11334   0.162912E+00   0.174854E-02   0.154949E-02  -0.212641E-02
 11335   0.162869E+00   0.174823E-02   0.154926E-02  -0.212604E-02
 11336   0.162860E+00   0.174794E-02   0.154902E-02  -0.212568E-02
 11337   0.162817E+00   0.174764E-02   0.154880E-02  -0.212532E-02
 11338   0.162808E+00   0.174735E-02   0.154856E-02  -0.212496E-02
 11339   0.162766E+00   0.174704E-02   0.154833E-02  -0.212459E-02
 11340   0.162757E+00   0.174675E-02   0.154809E-02  -0.212423E-02
 11341   0.162714E+00   0.174645E-02   0.154786E-02  -0.212387E-02
 11342   0.162705E+00   0.174616E-02   0.154762E-02  -0.212351E-02
 11343   0.162663E+00   0.174585E-02   0.154739E-02  -0.212315E-02
 11344   0.162654E+00   0.174556E-02   0.154715E-02  -0.212278E-02
 11345   0.162611E+00   0.174526E-02   0.154693E-02  -0.212242E-02
 11346   0.162602E+00   0.174497E-02   0.154669E-02  -0.212206E-02
 11347   0.162560E+00   0.174467E-02   0.154646E-02  -0.212170E-02
 11348   0.162551E+00   0.174438E-02   0.154622E-02  -0.212134E-02
 11349   0.162508E+00   0.174407E-02   0.154599E-02  -0.212097E-02
 11350   0.162499E+00   0.174378E-02   0.154575E-02  -0.212061E-02
 11351   0.162457E+00   0.174348E-02   0.154552E-02  -0.212025E-02
 11352   0.162448E+00   0.174319E-02   0.154528E-02  -0.211989E-02
 11353   0.162405E+00   0.174289E-02   0.154506E-02  -0.211953E-02
 11354   0.162397E+00   0.174260E-02   0.154482E-02  -0.211917E-02
 11355   0.162354E+00   0.174230E-02   0.154459E-02  -0.211881E-02
 11356   0.162345E+00   0.174201E-02   0.154435E-02  -0.211844E-02
 11357   0.162303E+00   0.174170E-02   0.154413E-02  -0.211808E-02
 11358   0.162294E+00   0.174141E-02   0.154389E-02  -0.211772E-02
 11359   0.162251E+00   0.174111E-02   0.154366E-02  -0.211736E-02
 11360   0.162243E+00   0.174082E-02   0.154342E-02  -0.211700E-02
 11361   0.162200E+00   0.174052E-02   0.154319E-02  -0.211664E-02
 11362   0.162191E+00   0.174023E-02   0.154295E-02  -0.211628E-02
 11363   0.162149E+00   0.173993E-02   0.154273E-02  -0.211592E-02
 11364   0.162140E+00   0.173964E-02   0.154249E-02  -0.211556E-02
 11365   0.162097E+00   0.173934E-02   0.154226E-02  -0.211520E-02
 11366   0.162089E+00   0.173905E-02   0.154202E-02  -0.211484E-02
 11367   0.162046E+00   0.173875E-02   0.154180E-02  -0.211448E-02
 11368   0.162038E+00   0.173846E-02   0.154156E-02  -0.211412E-02
 11369   0.161995E+00   0.173816E-02   0.154133E-02  -0.211376E-02
 11370   0.161986E+00   0.173787E-02   0.154109E-02  -0.211340E-02
 11371   0.161944E+00   0.173757E-02   0.154087E-02  -0.211304E-02
 11372   0.161935E+00   0.173728E-02   0.154063E-02  -0.211268E-02
 11373   0.161893E+00   0.173698E-02   0.154041E-02  -0.211232E-02
 11374   0.161884E+00   0.173669E-02   0.154017E-02  -0.211196E-02
 11375   0.161841E+00   0.173639E-02   0.153994E-02  -0.211160E-02
 11376   0.161833E+00   0.173610E-02   0.153970E-02  -0.211124E-02
 11377   0.161790E+00   0.173580E-02   0.153948E-02  -0.211088E-02
 11378   0.161782E+00   0.173551E-02   0.153924E-02  -0.211052E-02
 11379   0.161739E+00   0.173521E-02   0.153901E-02  -0.211016E-02
 11380   0.161731E+00   0.173492E-02   0.153877E-02  -0.210980E-02
 11381   0.161688E+00   0.173462E-02   0.153855E-02  -0.210944E-02
 11382   0.161680E+00   0.173433E-02   0.153831E-02  -0.210908E-02
 11383   0.161637E+00   0.173403E-02   0.153809E-02  -0.210873E-02
 11384   0.161629E+00   0.173375E-02   0.153785E-02  -0.210837E-02
 11385   0.161586E+00   0.173345E-02   0.153762E-02  -0.210801E-02
 11386   0.161578E+00   0.173316E-02   0.153739E-02  -0.210765E-02
 11387   0.161535E+00   0.173286E-02   0.153716E-02  -0.210729E-02
 11388   0.161527E+00   0.173257E-02   0.153692E-02  -0.210693E-02
 11389   0.161484E+00   0.173227E-02   0.153670E-02  -0.210657E-02
 11390   0.161476E+00   0.173198E-02   0.153646E-02  -0.210621E-02
 11391   0.161433E+00   0.173168E-02   0.153624E-02  -0.210586E-02
 11392   0.161425E+00   0.173140E-02   0.153600E-02  -0.210550E-02
 11393   0.161383E+00   0.173110E-02   0.153577E-02  -0.210514E-02
 11394   0.161374E+00   0.173081E-02   0.153554E-02  -0.210478E-02
 11395   0.161332E+00   0.173051E-02   0.153531E-02  -0.210442E-02
 11396   0.161323E+00   0.173022E-02   0.153507E-02  -0.210407E-02
 11397   0.161281E+00   0.172992E-02   0.153485E-02  -0.210371E-02
 11398   0.161273E+00   0.172964E-02   0.153461E-02  -0.210335E-02
 11399   0.161230E+00   0.172934E-02   0.153439E-02  -0.210299E-02
 11400   0.161222E+00   0.172905E-02   0.153415E-02  -0.210264E-02
 11401   0.161179E+00   0.172875E-02   0.153393E-02  -0.210228E-02
 11402   0.161171E+00   0.172847E-02   0.153369E-02  -0.210192E-02
 11403   0.161128E+00   0.172817E-02   0.153347E-02  -0.210156E-02
 11404   0.161120E+00   0.172788E-02   0.153323E-02  -0.210121E-02
 11405   0.161078E+00   0.172758E-02   0.153301E-02  -0.210085E-02
 11406   0.161070E+00   0.172730E-02   0.153277E-02  -0.210049E-02
 11407   0.161027E+00   0.172700E-02   0.153254E-02  -0.210013E-02
 11408   0.161019E+00   0.172671E-02   0.153231E-02  -0.209978E-02
 11409   0.160976E+00   0.172641E-02   0.153208E-02  -0.209942E-02
 11410   0.160968E+00   0.172613E-02   0.153185E-02  -0.209906E-02
 11411   0.160926E+00   0.172583E-02   0.153162E-02  -0.209871E-02
 11412   0.160918E+00   0.172554E-02   0.153139E-02  -0.209835E-02
 11413   0.160875E+00   0.172525E-02   0.153116E-02  -0.209799E-02
 11414   0.160867E+00   0.172496E-02   0.153093E-02  -0.209764E-02
 11415   0.160824E+00   0.172466E-02   0.153070E-02  -0.209728E-02
 11416   0.160816E+00   0.172438E-02   0.153047E-02  -0.209692E-02
 11417   0.160774E+00   0.172408E-02   0.153024E-02  -0.209657E-02
 11418   0.160766E+00   0.172379E-02   0.153001E-02  -0.209621E-02
 11419   0.160723E+00   0.172350E-02   0.152978E-02  -0.209586E-02
 11420   0.160715E+00   0.172321E-02   0.152955E-02  -0.209550E-02
 11421   0.160673E+00   0.172291E-02   0.152933E-02  -0.209514E-02
 11422   0.160665E+00   0.172263E-02   0.152909E-02  -0.209479E-02
 11423   0.160622E+00   0.172233E-02   0.152887E-02  -0.209443E-02
 11424   0.160614E+00   0.172205E-02   0.152863E-02  -0.209408E-02
 11425   0.160572E+00   0.172175E-02   0.152841E-02  -0.209372E-02
 11426   0.160564E+00   0.172147E-02   0.152817E-02  -0.209336E-02
 11427   0.160521E+00   0.172117E-02   0.152795E-02  -0.209301E-02
 11428   0.160513E+00   0.172088E-02   0.152771E-02  -0.209265E-02
 11429   0.160471E+00   0.172059E-02   0.152749E-02  -0.209230E-02
 11430   0.160463E+00   0.172030E-02   0.152726E-02  -0.209194E-02
 11431   0.160421E+00   0.172000E-02   0.152703E-02  -0.209159E-02
 11432   0.160413E+00   0.171972E-02   0.152680E-02  -0.209123E-02
 11433   0.160370E+00   0.171942E-02   0.152658E-02  -0.209088E-02
 11434   0.160362E+00   0.171914E-02   0.152634E-02  -0.209052E-02
 11435   0.160320E+00   0.171884E-02   0.152612E-02  -0.209017E-02
 11436   0.160312E+00   0.171856E-02   0.152588E-02  -0.208981E-02
 11437   0.160270E+00   0.171826E-02   0.152566E-02  -0.208946E-02
 11438   0.160262E+00   0.171798E-02   0.152542E-02  -0.208910E-02
 11439   0.160219E+00   0.171768E-02   0.152520E-02  -0.208875E-02
 11440   0.160211E+00   0.171740E-02   0.152497E-02  -0.208839E-02
 11441   0.160169E+00   0.171710E-02   0.152475E-02  -0.208804E-02
 11442   0.160161E+00   0.171682E-02   0.152451E-02  -0.208769E-02
 11443   0.160119E+00   0.171652E-02   0.152429E-02  -0.208733E-02
 11444   0.160111E+00   0.171624E-02   0.152405E-02  -0.208698E-02
 11445   0.160069E+00   0.171594E-02   0.152383E-02  -0.208662E-02
 11446   0.160061E+00   0.171566E-02   0.152360E-02  -0.208627E-02
 11447   0.160018E+00   0.171537E-02   0.152338E-02  -0.208592E-02
 11448   0.160011E+00   0.171508E-02   0.152314E-02  -0.208556E-02
 11449   0.159968E+00   0.171479E-02   0.152292E-02  -0.208521E-02
 11450   0.159960E+00   0.171451E-02   0.152268E-02  -0.208485E-02
 11451   0.159918E+00   0.171421E-02   0.152246E-02  -0.208450E-02
 11452   0.159910E+00   0.171393E-02   0.152223E-02  -0.208415E-02
 11453   0.159868E+00   0.171363E-02   0.152201E-02  -0.208379E-02
 11454   0.159860E+00   0.171335E-02   0.152177E-02  -0.208344E-02
 11455   0.159818E+00   0.171305E-02   0.152155E-02  -0.208309E-02
 11456   0.159810E+00   0.171277E-02   0.152132E-02  -0.208273E-02
 11457   0.159768E+00   0.171248E-02   0.152110E-02  -0.208238E-02
 11458   0.159760E+00   0.171219E-02   0.152086E-02  -0.208203E-02
 11459   0.159718E+00   0.171190E-02   0.152064E-02  -0.208167E-02
 11460   0.159710E+00   0.171162E-02   0.152041E-02  -0.208132E-02
 11461   0.159668E+00   0.171132E-02   0.152019E-02  -0.208097E-02
 11462   0.159660E+00   0.171104E-02   0.151995E-02  -0.208061E-02
 11463   0.159618E+00   0.171075E-02   0.151973E-02  -0.208026E-02
 11464   0.159610E+00   0.171046E-02   0.151950E-02  -0.207991E-02
 11465   0.159568E+00   0.171017E-02   0.151928E-02  -0.207956E-02
 11466   0.159560E+00   0.170989E-02   0.151904E-02  -0.207920E-02
 11467   0.159518E+00   0.170959E-02   0.151882E-02  -0.207885E-02
 11468   0.159510E+00   0.170931E-02   0.151859E-02  -0.207850E-02
 11469   0.159468E+00   0.170902E-02   0.151837E-02  -0.207815E-02
 11470   0.159460E+00   0.170874E-02   0.151814E-02  -0.207780E-02
 11471   0.159418E+00   0.170844E-02   0.151792E-02  -0.207744E-02
 11472   0.159411E+00   0.170816E-02   0.151768E-02  -0.207709E-02
 11473   0.159368E+00   0.170787E-02   0.151746E-02  -0.207674E-02
 11474   0.159361E+00   0.170759E-02   0.151723E-02  -0.207639E-02
 11475   0.159318E+00   0.170729E-02   0.151701E-02  -0.207604E-02
 11476   0.159311E+00   0.170701E-02   0.151677E-02  -0.207568E-02
 11477   0.159269E+00   0.170672E-02   0.151656E-02  -0.207533E-02
 11478   0.159261E+00   0.170644E-02   0.151632E-02  -0.207498E-02
 11479   0.159219E+00   0.170614E-02   0.151610E-02  -0.207463E-02
 11480   0.159211E+00   0.170586E-02   0.151587E-02  -0.207428E-02
 11481   0.159169E+00   0.170557E-02   0.151565E-02  -0.207393E-02
 11482   0.159162E+00   0.170529E-02   0.151542E-02  -0.207357E-02
 11483   0.159119E+00   0.170500E-02   0.151520E-02  -0.207322E-02
 11484   0.159112E+00   0.170472E-02   0.151496E-02  -0.207287E-02
 11485   0.159070E+00   0.170442E-02   0.151474E-02  -0.207252E-02
 11486   0.159062E+00   0.170414E-02   0.151451E-02  -0.207217E-02
 11487   0.159020E+00   0.170385E-02   0.151429E-02  -0.207182E-02
 11488   0.159013E+00   0.170357E-02   0.151406E-02  -0.207147E-02
 11489   0.158970E+00   0.170328E-02   0.151384E-02  -0.207112E-02
 11490   0.158963E+00   0.170300E-02   0.151361E-02  -0.207077E-02
 11491   0.158921E+00   0.170270E-02   0.151339E-02  -0.207042E-02
 11492   0.158913E+00   0.170242E-02   0.151316E-02  -0.207007E-02
 11493   0.158871E+00   0.170213E-02   0.151294E-02  -0.206972E-02
 11494   0.158864E+00   0.170185E-02   0.151270E-02  -0.206937E-02
 11495   0.158822E+00   0.170156E-02   0.151249E-02  -0.206901E-02
 11496   0.158814E+00   0.170128E-02   0.151225E-02  -0.206866E-02
 11497   0.158772E+00   0.170099E-02   0.151203E-02  -0.206831E-02
 11498   0.158765E+00   0.170071E-02   0.151180E-02  -0.206796E-02
 11499   0.158722E+00   0.170042E-02   0.151158E-02  -0.206761E-02
 11500   0.158715E+00   0.170014E-02   0.151135E-02  -0.206726E-02
 11501   0.158673E+00   0.169984E-02   0.151113E-02  -0.206691E-02
 11502   0.158666E+00   0.169957E-02   0.151090E-02  -0.206656E-02
 11503   0.158623E+00   0.169927E-02   0.151068E-02  -0.206622E-02
 11504   0.158616E+00   0.169900E-02   0.151045E-02  -0.206587E-02
 11505   0.158574E+00   0.169870E-02   0.151023E-02  -0.206552E-02
 11506   0.158567E+00   0.169843E-02   0.151000E-02  -0.206517E-02
 11507   0.158525E+00   0.169813E-02   0.150978E-02  -0.206482E-02
 11508   0.158517E+00   0.169786E-02   0.150955E-02  -0.206447E-02
 11509   0.158475E+00   0.169756E-02   0.150933E-02  -0.206412E-02
 11510   0.158468E+00   0.169729E-02   0.150910E-02  -0.206377E-02
 11511   0.158426E+00   0.169699E-02   0.150888E-02  -0.206342E-02
