#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.352446E+01   0.111713E+05   0.111162E+05  -0.214963E-04  -0.219209E-04   0.208620E+01   0.111123E+05   0.111626E+05   0.111123E+05  -0.265461E-03   0.587611E+04   0.587550E+04   0.572287E-04
   0.352583E+01   0.111637E+05   0.111088E+05  -0.214652E-04  -0.218892E-04   0.208320E+01   0.111048E+05   0.111551E+05   0.111048E+05  -0.265283E-03   0.587215E+04   0.587155E+04   0.571674E-04
   0.352719E+01   0.111562E+05   0.111013E+05  -0.214342E-04  -0.218575E-04   0.208022E+01   0.110974E+05   0.111476E+05   0.110974E+05  -0.265104E-03   0.586821E+04   0.586760E+04   0.571062E-04
   0.354556E+01   0.110561E+05   0.110016E+05  -0.210222E-04  -0.214374E-04   0.204058E+01   0.109977E+05   0.110475E+05   0.109977E+05  -0.262724E-03   0.581552E+04   0.581493E+04   0.562922E-04
   0.356402E+01   0.109568E+05   0.109028E+05  -0.206182E-04  -0.210254E-04   0.200169E+01   0.108990E+05   0.109483E+05   0.108990E+05  -0.260365E-03   0.576330E+04   0.576271E+04   0.554895E-04
   0.358258E+01   0.108584E+05   0.108049E+05  -0.202219E-04  -0.206213E-04   0.196354E+01   0.108011E+05   0.108500E+05   0.108011E+05  -0.258027E-03   0.571154E+04   0.571096E+04   0.546982E-04
   0.360123E+01   0.107609E+05   0.107079E+05  -0.198332E-04  -0.202249E-04   0.192611E+01   0.107041E+05   0.107525E+05   0.107041E+05  -0.255709E-03   0.566024E+04   0.565966E+04   0.539179E-04
   0.361999E+01   0.106642E+05   0.106117E+05  -0.194519E-04  -0.198361E-04   0.188939E+01   0.106079E+05   0.106559E+05   0.106079E+05  -0.253412E-03   0.560939E+04   0.560881E+04   0.531486E-04
   0.363884E+01   0.105684E+05   0.105163E+05  -0.190779E-04  -0.194547E-04   0.185336E+01   0.105126E+05   0.105602E+05   0.105126E+05  -0.251135E-03   0.555898E+04   0.555841E+04   0.523901E-04
   0.365778E+01   0.104734E+05   0.104218E+05  -0.187111E-04  -0.190806E-04   0.181802E+01   0.104181E+05   0.104653E+05   0.104181E+05  -0.248878E-03   0.550902E+04   0.550845E+04   0.516423E-04
   0.367683E+01   0.103792E+05   0.103281E+05  -0.183512E-04  -0.187137E-04   0.178334E+01   0.103245E+05   0.103712E+05   0.103245E+05  -0.246640E-03   0.545950E+04   0.545894E+04   0.509049E-04
   0.369597E+01   0.102859E+05   0.102352E+05  -0.179983E-04  -0.183538E-04   0.174932E+01   0.102316E+05   0.102779E+05   0.102316E+05  -0.244423E-03   0.541041E+04   0.540985E+04   0.501780E-04
   0.371522E+01   0.101934E+05   0.101432E+05  -0.176522E-04  -0.180008E-04   0.171595E+01   0.101396E+05   0.101855E+05   0.101396E+05  -0.242225E-03   0.536176E+04   0.536121E+04   0.494612E-04
   0.373457E+01   0.101017E+05   0.100520E+05  -0.173126E-04  -0.176546E-04   0.168321E+01   0.100484E+05   0.100939E+05   0.100484E+05  -0.240046E-03   0.531353E+04   0.531299E+04   0.487546E-04
   0.375401E+01   0.100109E+05   0.996155E+04  -0.169796E-04  -0.173150E-04   0.165109E+01   0.995803E+04   0.100031E+05   0.995803E+04  -0.237887E-03   0.526573E+04   0.526519E+04   0.480578E-04
   0.377356E+01   0.992078E+04   0.987192E+04  -0.166530E-04  -0.169819E-04   0.161958E+01   0.986843E+04   0.991311E+04   0.986843E+04  -0.235747E-03   0.521836E+04   0.521782E+04   0.473709E-04
   0.379321E+01   0.983151E+04   0.978308E+04  -0.163326E-04  -0.166551E-04   0.158866E+01   0.977963E+04   0.982390E+04   0.977963E+04  -0.233625E-03   0.517140E+04   0.517087E+04   0.466937E-04
   0.381296E+01   0.974302E+04   0.969503E+04  -0.160183E-04  -0.163347E-04   0.155833E+01   0.969161E+04   0.973548E+04   0.969161E+04  -0.231522E-03   0.512485E+04   0.512433E+04   0.460259E-04
   0.383281E+01   0.965531E+04   0.960775E+04  -0.157101E-04  -0.160204E-04   0.152857E+01   0.960436E+04   0.964784E+04   0.960436E+04  -0.229438E-03   0.507872E+04   0.507819E+04   0.453676E-04
   0.385277E+01   0.956837E+04   0.952125E+04  -0.154078E-04  -0.157121E-04   0.149938E+01   0.951788E+04   0.956097E+04   0.951788E+04  -0.227372E-03   0.503299E+04   0.503247E+04   0.447185E-04
   0.387283E+01   0.948221E+04   0.943551E+04  -0.151112E-04  -0.154097E-04   0.147075E+01   0.943217E+04   0.947487E+04   0.943217E+04  -0.225325E-03   0.498766E+04   0.498715E+04   0.440786E-04
   0.389300E+01   0.939680E+04   0.935052E+04  -0.148204E-04  -0.151131E-04   0.144265E+01   0.934722E+04   0.938953E+04   0.934722E+04  -0.223295E-03   0.494274E+04   0.494223E+04   0.434476E-04
   0.391327E+01   0.931215E+04   0.926628E+04  -0.145351E-04  -0.148222E-04   0.141509E+01   0.926301E+04   0.930494E+04   0.926301E+04  -0.221284E-03   0.489821E+04   0.489771E+04   0.428256E-04
   0.393365E+01   0.922824E+04   0.918279E+04  -0.142553E-04  -0.145368E-04   0.138805E+01   0.917955E+04   0.922110E+04   0.917955E+04  -0.219290E-03   0.485408E+04   0.485358E+04   0.422123E-04
   0.395413E+01   0.914508E+04   0.910004E+04  -0.139809E-04  -0.142570E-04   0.136153E+01   0.909682E+04   0.913800E+04   0.909682E+04  -0.217314E-03   0.481033E+04   0.480984E+04   0.416076E-04
   0.397472E+01   0.906265E+04   0.901802E+04  -0.137117E-04  -0.139825E-04   0.133551E+01   0.901483E+04   0.905564E+04   0.901483E+04  -0.215355E-03   0.476698E+04   0.476649E+04   0.410115E-04
   0.399541E+01   0.898095E+04   0.893672E+04  -0.134477E-04  -0.137133E-04   0.130998E+01   0.893356E+04   0.897400E+04   0.893356E+04  -0.213413E-03   0.472400E+04   0.472352E+04   0.404238E-04
   0.401622E+01   0.889997E+04   0.885614E+04  -0.131887E-04  -0.134492E-04   0.128494E+01   0.885301E+04   0.889309E+04   0.885301E+04  -0.211489E-03   0.468141E+04   0.468093E+04   0.398443E-04
   0.403713E+01   0.881971E+04   0.877627E+04  -0.129347E-04  -0.131902E-04   0.126037E+01   0.877317E+04   0.881289E+04   0.877317E+04  -0.209582E-03   0.463919E+04   0.463871E+04   0.392731E-04
   0.405815E+01   0.874016E+04   0.869712E+04  -0.126856E-04  -0.129361E-04   0.123627E+01   0.869404E+04   0.873340E+04   0.869404E+04  -0.207691E-03   0.459734E+04   0.459687E+04   0.387098E-04
   0.407928E+01   0.866131E+04   0.861866E+04  -0.124412E-04  -0.126870E-04   0.121263E+01   0.861561E+04   0.865461E+04   0.861561E+04  -0.205818E-03   0.455587E+04   0.455540E+04   0.381545E-04
   0.410052E+01   0.858316E+04   0.854089E+04  -0.122016E-04  -0.124426E-04   0.118943E+01   0.853787E+04   0.857652E+04   0.853787E+04  -0.203961E-03   0.451476E+04   0.451430E+04   0.376071E-04
   0.412188E+01   0.850570E+04   0.846382E+04  -0.119665E-04  -0.122029E-04   0.116668E+01   0.846082E+04   0.849912E+04   0.846082E+04  -0.202120E-03   0.447402E+04   0.447356E+04   0.370673E-04
   0.414334E+01   0.842893E+04   0.838742E+04  -0.117360E-04  -0.119678E-04   0.114436E+01   0.838445E+04   0.842241E+04   0.838445E+04  -0.200296E-03   0.443364E+04   0.443318E+04   0.365352E-04
   0.416491E+01   0.835284E+04   0.831170E+04  -0.115099E-04  -0.117372E-04   0.112246E+01   0.830876E+04   0.834637E+04   0.830876E+04  -0.198488E-03   0.439361E+04   0.439316E+04   0.360106E-04
   0.418660E+01   0.827742E+04   0.823666E+04  -0.112881E-04  -0.115110E-04   0.110098E+01   0.823374E+04   0.827101E+04   0.823374E+04  -0.196695E-03   0.435394E+04   0.435350E+04   0.354934E-04
   0.420840E+01   0.820267E+04   0.816227E+04  -0.110705E-04  -0.112892E-04   0.107991E+01   0.815938E+04   0.819632E+04   0.815938E+04  -0.194919E-03   0.431462E+04   0.431418E+04   0.349835E-04
   0.423031E+01   0.812858E+04   0.808855E+04  -0.108572E-04  -0.110716E-04   0.105924E+01   0.808569E+04   0.812229E+04   0.808569E+04  -0.193159E-03   0.427565E+04   0.427521E+04   0.344808E-04
   0.425234E+01   0.805514E+04   0.801548E+04  -0.106479E-04  -0.108582E-04   0.103896E+01   0.801264E+04   0.804891E+04   0.801264E+04  -0.191414E-03   0.423703E+04   0.423659E+04   0.339852E-04
   0.427448E+01   0.798236E+04   0.794306E+04  -0.104427E-04  -0.106489E-04   0.101907E+01   0.794024E+04   0.797619E+04   0.794024E+04  -0.189684E-03   0.419874E+04   0.419831E+04   0.334965E-04
   0.429674E+01   0.791023E+04   0.787128E+04  -0.102414E-04  -0.104437E-04   0.999554E+00   0.786849E+04   0.790411E+04   0.786849E+04  -0.187970E-03   0.416080E+04   0.416037E+04   0.330148E-04
   0.431911E+01   0.783873E+04   0.780013E+04  -0.100439E-04  -0.102423E-04   0.980411E+00   0.779737E+04   0.783267E+04   0.779737E+04  -0.186271E-03   0.412319E+04   0.412277E+04   0.325399E-04
   0.434160E+01   0.776787E+04   0.772962E+04  -0.985030E-05  -0.100449E-04   0.961635E+00   0.772688E+04   0.776186E+04   0.772688E+04  -0.184587E-03   0.408592E+04   0.408550E+04   0.320717E-04
   0.436421E+01   0.769764E+04   0.765973E+04  -0.966038E-05  -0.985117E-05   0.943213E+00   0.765702E+04   0.769168E+04   0.765702E+04  -0.182918E-03   0.404898E+04   0.404856E+04   0.316101E-04
   0.438693E+01   0.762803E+04   0.759046E+04  -0.947410E-05  -0.966121E-05   0.925143E+00   0.758778E+04   0.762213E+04   0.758778E+04  -0.181264E-03   0.401236E+04   0.401195E+04   0.311551E-04
   0.440978E+01   0.755903E+04   0.752181E+04  -0.929139E-05  -0.947490E-05   0.907415E+00   0.751915E+04   0.755319E+04   0.751915E+04  -0.179625E-03   0.397607E+04   0.397566E+04   0.307064E-04
   0.443274E+01   0.749065E+04   0.745377E+04  -0.911220E-05  -0.929217E-05   0.890026E+00   0.745113E+04   0.748486E+04   0.745113E+04  -0.178000E-03   0.394010E+04   0.393970E+04   0.302641E-04
   0.445582E+01   0.742288E+04   0.738633E+04  -0.893645E-05  -0.911295E-05   0.872968E+00   0.738371E+04   0.741714E+04   0.738371E+04  -0.176389E-03   0.390445E+04   0.390405E+04   0.298281E-04
   0.447902E+01   0.735571E+04   0.731949E+04  -0.876408E-05  -0.893717E-05   0.856236E+00   0.731690E+04   0.735002E+04   0.731690E+04  -0.174793E-03   0.386912E+04   0.386873E+04   0.293982E-04
   0.450234E+01   0.728914E+04   0.725325E+04  -0.859501E-05  -0.876477E-05   0.839823E+00   0.725067E+04   0.728350E+04   0.725067E+04  -0.173211E-03   0.383410E+04   0.383371E+04   0.289744E-04
   0.452579E+01   0.722316E+04   0.718759E+04  -0.842920E-05  -0.859568E-05   0.823721E+00   0.718504E+04   0.721757E+04   0.718504E+04  -0.171643E-03   0.379940E+04   0.379901E+04   0.285566E-04
   0.454935E+01   0.715776E+04   0.712252E+04  -0.826657E-05  -0.842984E-05   0.807927E+00   0.711999E+04   0.715222E+04   0.711999E+04  -0.170089E-03   0.376500E+04   0.376461E+04   0.281448E-04
   0.457304E+01   0.709295E+04   0.705802E+04  -0.810707E-05  -0.826719E-05   0.792433E+00   0.705552E+04   0.708746E+04   0.705552E+04  -0.168549E-03   0.373091E+04   0.373053E+04   0.277387E-04
   0.459685E+01   0.702871E+04   0.699410E+04  -0.795063E-05  -0.810766E-05   0.777235E+00   0.699162E+04   0.702327E+04   0.699162E+04  -0.167022E-03   0.369712E+04   0.369674E+04   0.273384E-04
   0.462079E+01   0.696504E+04   0.693075E+04  -0.779720E-05  -0.795120E-05   0.762327E+00   0.692829E+04   0.695965E+04   0.692829E+04  -0.165510E-03   0.366363E+04   0.366325E+04   0.269438E-04
   0.464485E+01   0.690194E+04   0.686796E+04  -0.764672E-05  -0.779775E-05   0.747702E+00   0.686552E+04   0.689660E+04   0.686552E+04  -0.164010E-03   0.363044E+04   0.363007E+04   0.265547E-04
   0.466904E+01   0.683940E+04   0.680573E+04  -0.749914E-05  -0.764725E-05   0.733358E+00   0.680331E+04   0.683411E+04   0.680331E+04  -0.162524E-03   0.359754E+04   0.359718E+04   0.261712E-04
   0.469335E+01   0.677742E+04   0.674405E+04  -0.735439E-05  -0.749964E-05   0.719284E+00   0.674166E+04   0.677218E+04   0.674166E+04  -0.161051E-03   0.356494E+04   0.356457E+04   0.257931E-04
   0.471779E+01   0.671599E+04   0.668292E+04  -0.721242E-05  -0.735487E-05   0.705481E+00   0.668055E+04   0.671079E+04   0.668055E+04  -0.159591E-03   0.353263E+04   0.353227E+04   0.254203E-04
   0.474235E+01   0.665510E+04   0.662234E+04  -0.707318E-05  -0.721288E-05   0.691941E+00   0.661999E+04   0.664996E+04   0.661999E+04  -0.158144E-03   0.350060E+04   0.350024E+04   0.250528E-04
   0.476705E+01   0.659476E+04   0.656229E+04  -0.693662E-05  -0.707362E-05   0.678659E+00   0.655996E+04   0.658966E+04   0.655996E+04  -0.156711E-03   0.346886E+04   0.346851E+04   0.246906E-04
   0.479187E+01   0.653496E+04   0.650278E+04  -0.680269E-05  -0.693705E-05   0.665631E+00   0.650047E+04   0.652990E+04   0.650047E+04  -0.155289E-03   0.343740E+04   0.343705E+04   0.243334E-04
   0.481682E+01   0.647568E+04   0.644380E+04  -0.667133E-05  -0.680309E-05   0.652851E+00   0.644151E+04   0.647068E+04   0.644151E+04  -0.153881E-03   0.340623E+04   0.340588E+04   0.239814E-04
   0.484190E+01   0.641694E+04   0.638535E+04  -0.654250E-05  -0.667172E-05   0.640315E+00   0.638308E+04   0.641198E+04   0.638308E+04  -0.152485E-03   0.337533E+04   0.337498E+04   0.236343E-04
   0.486711E+01   0.635872E+04   0.632741E+04  -0.641615E-05  -0.654287E-05   0.628017E+00   0.632517E+04   0.635380E+04   0.632517E+04  -0.151102E-03   0.334470E+04   0.334436E+04   0.232921E-04
   0.489246E+01   0.630102E+04   0.627000E+04  -0.629223E-05  -0.641650E-05   0.615956E+00   0.626777E+04   0.629615E+04   0.626777E+04  -0.149730E-03   0.331435E+04   0.331401E+04   0.229548E-04
   0.491793E+01   0.624383E+04   0.621309E+04  -0.617069E-05  -0.629257E-05   0.604125E+00   0.621089E+04   0.623900E+04   0.621089E+04  -0.148372E-03   0.328427E+04   0.328394E+04   0.226223E-04
   0.494354E+01   0.618715E+04   0.615669E+04  -0.605150E-05  -0.617102E-05   0.592519E+00   0.615451E+04   0.618237E+04   0.615451E+04  -0.147025E-03   0.325446E+04   0.325413E+04   0.222945E-04
   0.496928E+01   0.613098E+04   0.610080E+04  -0.593459E-05  -0.605180E-05   0.581136E+00   0.609863E+04   0.612624E+04   0.609863E+04  -0.145690E-03   0.322491E+04   0.322458E+04   0.219714E-04
   0.499516E+01   0.607531E+04   0.604540E+04  -0.581994E-05  -0.593488E-05   0.569969E+00   0.604326E+04   0.607062E+04   0.604326E+04  -0.144367E-03   0.319563E+04   0.319531E+04   0.216528E-04
   0.502117E+01   0.602014E+04   0.599050E+04  -0.570749E-05  -0.582021E-05   0.559016E+00   0.598837E+04   0.601548E+04   0.598837E+04  -0.143056E-03   0.316661E+04   0.316629E+04   0.213388E-04
   0.504731E+01   0.596546E+04   0.593609E+04  -0.559721E-05  -0.570775E-05   0.548272E+00   0.593398E+04   0.596084E+04   0.593398E+04  -0.141757E-03   0.313785E+04   0.313753E+04   0.210292E-04
   0.507359E+01   0.591126E+04   0.588216E+04  -0.548905E-05  -0.559746E-05   0.537733E+00   0.588007E+04   0.590669E+04   0.588007E+04  -0.140469E-03   0.310934E+04   0.310902E+04   0.207240E-04
   0.510001E+01   0.585756E+04   0.582872E+04  -0.538297E-05  -0.548928E-05   0.527396E+00   0.582665E+04   0.585303E+04   0.582665E+04  -0.139192E-03   0.308109E+04   0.308078E+04   0.204232E-04
   0.512657E+01   0.580432E+04   0.577575E+04  -0.527893E-05  -0.538319E-05   0.517256E+00   0.577370E+04   0.579984E+04   0.577370E+04  -0.137928E-03   0.305309E+04   0.305278E+04   0.201266E-04
   0.515326E+01   0.575157E+04   0.572326E+04  -0.517690E-05  -0.527915E-05   0.507311E+00   0.572122E+04   0.574712E+04   0.572122E+04  -0.136674E-03   0.302534E+04   0.302503E+04   0.198342E-04
   0.518009E+01   0.569929E+04   0.567123E+04  -0.507683E-05  -0.517710E-05   0.497556E+00   0.566921E+04   0.569488E+04   0.566921E+04  -0.135432E-03   0.299784E+04   0.299754E+04   0.195460E-04
   0.520707E+01   0.564747E+04   0.561967E+04  -0.497869E-05  -0.507702E-05   0.487986E+00   0.561767E+04   0.564310E+04   0.561767E+04  -0.134200E-03   0.297058E+04   0.297028E+04   0.192619E-04
   0.523418E+01   0.559612E+04   0.556857E+04  -0.488244E-05  -0.497887E-05   0.478601E+00   0.556659E+04   0.559179E+04   0.556659E+04  -0.132980E-03   0.294357E+04   0.294327E+04   0.189818E-04
   0.526143E+01   0.554522E+04   0.551793E+04  -0.478805E-05  -0.488261E-05   0.469394E+00   0.551596E+04   0.554094E+04   0.551596E+04  -0.131771E-03   0.291680E+04   0.291651E+04   0.187057E-04
   0.528883E+01   0.549479E+04   0.546774E+04  -0.469547E-05  -0.478821E-05   0.460364E+00   0.546579E+04   0.549054E+04   0.546579E+04  -0.130572E-03   0.289027E+04   0.288998E+04   0.184336E-04
   0.531637E+01   0.544480E+04   0.541799E+04  -0.460467E-05  -0.469562E-05   0.451506E+00   0.541607E+04   0.544059E+04   0.541607E+04  -0.129384E-03   0.286398E+04   0.286369E+04   0.181653E-04
   0.534405E+01   0.539526E+04   0.536870E+04  -0.451563E-05  -0.460481E-05   0.442818E+00   0.536679E+04   0.539108E+04   0.536679E+04  -0.128207E-03   0.283792E+04   0.283763E+04   0.179008E-04
   0.537188E+01   0.534616E+04   0.531984E+04  -0.442830E-05  -0.451576E-05   0.434296E+00   0.531795E+04   0.534202E+04   0.531795E+04  -0.127040E-03   0.281209E+04   0.281181E+04   0.176401E-04
   0.539985E+01   0.529750E+04   0.527142E+04  -0.434265E-05  -0.442842E-05   0.425938E+00   0.526955E+04   0.529340E+04   0.526955E+04  -0.125884E-03   0.278650E+04   0.278622E+04   0.173831E-04
   0.542797E+01   0.524928E+04   0.522344E+04  -0.425865E-05  -0.434276E-05   0.417738E+00   0.522158E+04   0.524522E+04   0.522158E+04  -0.124738E-03   0.276113E+04   0.276085E+04   0.171297E-04
   0.545623E+01   0.520148E+04   0.517588E+04  -0.417628E-05  -0.425876E-05   0.409697E+00   0.517404E+04   0.519746E+04   0.517404E+04  -0.123602E-03   0.273599E+04   0.273572E+04   0.168800E-04
   0.548464E+01   0.515412E+04   0.512875E+04  -0.409549E-05  -0.417637E-05   0.401810E+00   0.512692E+04   0.515014E+04   0.512692E+04  -0.122477E-03   0.271108E+04   0.271081E+04   0.166338E-04
   0.551320E+01   0.510718E+04   0.508204E+04  -0.401625E-05  -0.409558E-05   0.394072E+00   0.508023E+04   0.510323E+04   0.508023E+04  -0.121361E-03   0.268639E+04   0.268612E+04   0.163911E-04
   0.554191E+01   0.506066E+04   0.503575E+04  -0.393855E-05  -0.401634E-05   0.386484E+00   0.503396E+04   0.505675E+04   0.503396E+04  -0.120256E-03   0.266192E+04   0.266165E+04   0.161519E-04
   0.557077E+01   0.501456E+04   0.498988E+04  -0.386234E-05  -0.393862E-05   0.379041E+00   0.498810E+04   0.501068E+04   0.498810E+04  -0.119160E-03   0.263767E+04   0.263740E+04   0.159161E-04
   0.559977E+01   0.496887E+04   0.494441E+04  -0.378760E-05  -0.386241E-05   0.371740E+00   0.494265E+04   0.496503E+04   0.494265E+04  -0.118075E-03   0.261364E+04   0.261337E+04   0.156836E-04
   0.562893E+01   0.492359E+04   0.489935E+04  -0.371430E-05  -0.378766E-05   0.364579E+00   0.489761E+04   0.491978E+04   0.489761E+04  -0.116999E-03   0.258982E+04   0.258956E+04   0.154545E-04
   0.565824E+01   0.487871E+04   0.485470E+04  -0.364242E-05  -0.371436E-05   0.357556E+00   0.485297E+04   0.487494E+04   0.485297E+04  -0.115932E-03   0.256622E+04   0.256596E+04   0.152286E-04
   0.568770E+01   0.483424E+04   0.481045E+04  -0.357192E-05  -0.364247E-05   0.350666E+00   0.480873E+04   0.483050E+04   0.480873E+04  -0.114876E-03   0.254282E+04   0.254257E+04   0.150060E-04
   0.571732E+01   0.479017E+04   0.476659E+04  -0.350278E-05  -0.357196E-05   0.343910E+00   0.476489E+04   0.478647E+04   0.476489E+04  -0.113828E-03   0.251964E+04   0.251939E+04   0.147865E-04
   0.574709E+01   0.474649E+04   0.472313E+04  -0.343498E-05  -0.350282E-05   0.337282E+00   0.472145E+04   0.474282E+04   0.472145E+04  -0.112790E-03   0.249667E+04   0.249641E+04   0.145701E-04
   0.577701E+01   0.470320E+04   0.468006E+04  -0.336848E-05  -0.343501E-05   0.330782E+00   0.467839E+04   0.469957E+04   0.467839E+04  -0.111762E-03   0.247390E+04   0.247365E+04   0.143569E-04
   0.580710E+01   0.466031E+04   0.463737E+04  -0.330327E-05  -0.336851E-05   0.324405E+00   0.463572E+04   0.465670E+04   0.463572E+04  -0.110742E-03   0.245133E+04   0.245109E+04   0.141467E-04
   0.583733E+01   0.461779E+04   0.459507E+04  -0.323931E-05  -0.330329E-05   0.318152E+00   0.459343E+04   0.461422E+04   0.459343E+04  -0.109732E-03   0.242897E+04   0.242873E+04   0.139394E-04
   0.586773E+01   0.457566E+04   0.455314E+04  -0.317659E-05  -0.323933E-05   0.312018E+00   0.455152E+04   0.457212E+04   0.455152E+04  -0.108731E-03   0.240681E+04   0.240657E+04   0.137352E-04
